,intercept,layer,node,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31,node_32,node_33,node_34,node_35,node_36,node_37,node_38,node_39,node_40,node_41,node_42,node_43,node_44,node_45,node_46,node_47,node_48,node_49
20,-0.06803421,0,20,0.01572769,0.18838422,-0.07649038,0.24938776,-0.14872019,0.13674104,-0.09459037,0.32761127,-0.15993641,-0.023861215,0.1651871,-0.20256253,-0.054364525,-0.05414188,-0.022525746,-0.063614085,-0.1005251,0.013625665,-0.11303085,-0.04045286,-0.03124654,-0.044022422,0.13512039,-0.09253597,-0.04153268,0.2091898,-0.09022876,0.12117862,-0.06883093,0.09830275,0.09542849,0.1331432,,,,,,,,,,,,,,,,,,
21,-0.2848041,0,21,-0.06225566,0.12892875,0.0633583,0.060900588,0.18185276,-0.0059712473,-0.10585406,-0.04880396,0.14777634,-0.1990383,0.06331436,-0.0058922037,0.031689297,0.021013808,0.10994038,-0.24803138,0.09173653,0.016591543,-0.16262735,-0.08136145,0.14594735,0.1894307,0.058399998,-0.066726774,0.049873438,-0.10939425,-0.014989375,-0.05718568,-0.23354496,0.06337478,-0.14602618,-0.17667136,,,,,,,,,,,,,,,,,,
22,-0.44988754,0,22,0.05592309,-0.028461076,-0.050303347,-0.058449417,0.035410926,0.04399634,0.019167898,-0.06221167,-0.060071267,0.10892822,-0.033425767,0.0057729674,0.021387717,0.16479412,0.41812962,0.042939384,0.14952587,0.0017298727,-0.0697227,-0.019921167,-0.043736763,0.025640449,0.09348689,0.011296705,-0.024576861,-0.049537543,-0.16801354,0.18471394,0.027527567,-0.10985614,-0.1398806,0.12967524,,,,,,,,,,,,,,,,,,
23,-0.29269803,0,23,-0.0024891763,0.05118707,-0.011420556,-0.15278718,-0.12090663,0.10711669,0.14609918,-0.018421555,0.14560954,0.0816884,0.26909378,-0.0819504,0.012685011,-0.18853153,-0.0961404,0.080173366,-0.013289675,-0.018018669,-0.20628603,0.049984723,-0.21601015,0.08309457,0.094705105,-0.09486228,0.017488746,0.025712136,-0.12127259,0.26101822,0.14551692,0.022712862,-0.021260248,-0.02073455,,,,,,,,,,,,,,,,,,
24,0.03471198,0,24,-0.108498126,0.09570158,0.20754549,0.13973428,0.16223297,0.10263867,-0.014796308,-0.19101062,0.05091394,-0.13554013,0.04141764,0.05571361,-0.21919717,0.1139899,0.05268094,-0.058422375,-0.092440575,-0.14669774,-0.086883456,-0.04055701,-0.019892547,0.03989142,-0.078695215,-0.087506026,0.07879513,-0.052379444,0.02534652,-0.09981949,-0.20288849,-0.06607087,-0.022357717,-0.08190467,,,,,,,,,,,,,,,,,,
25,-0.13951911,0,25,-0.1480265,0.08125142,0.090722285,0.13987093,-0.07971741,-0.009905401,-0.011310486,-0.20378932,0.25232947,-0.057681445,-0.04787338,0.023323089,-0.011261342,-0.04729121,-0.02248065,0.071443446,-0.067154124,0.012184728,0.03904279,0.08697516,0.13847719,-0.07502951,0.021927,0.04852619,-0.027583117,-0.057462618,-0.086410165,-0.1448146,0.10469856,-0.022271782,0.08958072,-0.13797054,,,,,,,,,,,,,,,,,,
26,-0.18104461,0,26,0.040938687,-0.060153358,-0.010117676,0.13266799,0.06383237,-0.030458158,0.0017547657,-0.027849179,-0.18088572,0.16017021,-0.0237128,-0.024659635,0.071163155,0.031675726,0.05170888,0.18966451,0.03629507,0.033452038,-0.040524438,0.15292484,-0.051381007,-0.02826416,0.09473698,-0.00936831,0.06915854,0.116879284,0.122637585,-0.20200703,0.104519196,0.2819592,0.16186412,-0.058604125,,,,,,,,,,,,,,,,,,
27,-0.040355764,0,27,0.08492917,-0.15441248,0.0606924,-0.08207374,0.00523175,-0.0991609,0.030146912,-0.07568856,-0.04817445,0.12995958,-0.053600334,-0.05032039,-0.004741233,0.13636436,0.07052142,-0.050694637,-0.05726031,-0.00961024,-0.22197211,0.19220576,0.19267485,0.20885816,0.110128745,-0.101720795,0.029693317,0.08186398,-0.17451176,-0.0085926,-0.03786468,0.0799395,0.001803028,0.016107868,,,,,,,,,,,,,,,,,,
28,-0.30505008,0,28,-0.035931382,-0.015450768,0.033080056,0.10605328,0.04032719,-0.005913209,0.055412572,-0.11499137,0.13592218,-0.13959192,-0.0015468594,-0.0060186824,-0.15443936,-0.4636841,-0.062217966,0.050028235,-0.07955316,-0.017084805,0.16679746,0.019424258,-0.034563288,0.010494614,0.0009420649,-0.030030092,0.022752116,-0.14365077,-0.09421554,-0.0015854293,-0.037586328,-0.13231549,0.047167294,-0.28690922,,,,,,,,,,,,,,,,,,
29,0.057739906,0,29,-0.029980505,0.05557023,0.11114966,-0.008696788,-0.0868261,0.1273105,0.09814269,0.068851285,0.0602379,-0.19838661,0.12437593,-0.06658037,-0.0067788674,-0.26223987,-0.09006229,0.05219484,-0.045594834,-0.11978012,-0.46902642,0.005954775,0.06081758,-0.08780006,-0.08779157,0.04688358,-0.05068146,-0.11694278,-0.0725952,0.10417361,0.18541467,-0.12227774,0.022120323,-0.089784786,,,,,,,,,,,,,,,,,,
30,-0.14205511,0,30,-0.17184731,0.0678291,0.15790106,-0.33073583,-0.17342064,-0.020716341,0.11223182,-0.16734557,0.025985641,0.14328593,-0.007375777,0.010638232,0.04818128,0.04825098,-0.03737294,-0.010967076,0.066040725,0.07878526,-0.08808359,0.106967516,-0.069401205,-0.026694382,-0.07842489,-0.010878724,0.1381808,-0.037796617,-0.021671632,0.115690954,-0.02185001,0.0030461093,-0.06000534,0.04282558,,,,,,,,,,,,,,,,,,
31,-0.39872164,0,31,0.050607033,-0.011404731,0.029342446,-0.051580235,0.067972064,0.012891772,0.00957726,-0.04189554,-0.011789792,-0.022857009,0.0866491,0.016842984,0.008109081,0.012232794,-0.028374435,0.10060974,0.037640948,-0.05796666,0.27262568,-0.034763567,0.116830036,-0.08481719,-0.08415272,0.12128399,-0.01389081,-0.017447116,0.12923363,0.2318283,0.029704675,0.0361556,0.09849735,-0.0424963,,,,,,,,,,,,,,,,,,
32,-0.105303936,0,32,-0.031695396,-0.0020842976,0.006745601,0.251803,-0.121475525,-0.030584365,0.032283287,0.10612143,-0.10042237,-0.060468234,-0.09163014,0.06434353,0.009041928,-0.10638297,-0.04869345,0.005219914,-0.10061608,-0.024544358,-0.34455472,-0.038185623,0.029789558,-0.034998372,0.074105255,-0.008382314,-0.11933099,0.006194304,-0.047623124,-0.029587358,0.2857792,-0.03562206,0.06246801,0.11699474,,,,,,,,,,,,,,,,,,
33,-0.007601611,0,33,0.16480364,0.00688071,0.0005613634,-0.331774,-0.14451642,0.10277959,-0.014615835,0.17570136,-0.10249528,-0.09484235,-0.05757033,0.004939253,0.04098073,0.08135763,0.04744308,-0.04104608,0.015765954,0.019692764,0.08874665,-0.011117889,-0.15234776,-0.12972823,0.24753018,0.043345504,0.017370934,-0.08782845,0.076247714,-0.02847109,-0.08069998,0.13128547,-0.0033745999,0.076960124,,,,,,,,,,,,,,,,,,
34,-0.19083275,0,34,0.024356663,-0.27898368,-0.21530873,-0.013598268,-0.059613753,-8.379388e-05,-0.07681074,-0.06020957,0.098534435,-0.13673007,0.07142991,-0.02253961,0.048078272,0.033498134,0.025490316,0.040277667,-0.052719485,0.016948698,-0.046930544,-0.11076988,0.13813889,0.043760534,-0.15911503,-0.16788574,0.041027457,0.28437027,0.10650038,-0.17117397,-0.090516336,-0.1774439,-0.118022025,-0.03673563,,,,,,,,,,,,,,,,,,
35,-0.15855646,0,35,0.13191123,-0.17217349,-0.07388563,0.029801447,-0.12978882,-0.08454744,-0.028704936,-0.15851156,0.16005383,-0.020537978,0.027700588,-0.023465235,0.0062239342,0.0032955378,-0.004807405,-0.022943279,-0.086244024,-0.06348095,0.09859496,-0.13087246,0.043438423,0.23090647,-0.16900757,-0.11316847,0.089276545,0.011502128,0.16395512,-0.18532883,-0.005705081,-0.022195999,0.021818906,-0.041517492,,,,,,,,,,,,,,,,,,
36,0.0053889747,0,36,-0.14443554,0.031052468,0.13319014,-0.22982867,-0.1971658,0.105328344,-0.057310406,0.031396903,-0.080485724,-0.0883796,-0.020267466,0.081798404,-0.0068483953,-0.055959426,0.03196157,0.03716259,-0.14758004,-0.03331393,0.027088387,0.064788364,-0.11750004,-0.12641543,0.017312864,-0.047480788,0.048363447,0.16936593,0.1553925,-0.09744708,-0.1603545,0.009790839,0.13478933,-0.031778507,,,,,,,,,,,,,,,,,,
37,0.058795303,0,37,-0.029832318,-0.10932912,0.12396176,0.3109326,0.23959388,-0.08272655,-0.05339657,0.09538376,-0.09103324,-0.052927896,-0.06835452,-0.0061402484,0.14309174,0.023753276,0.14699513,-0.11021211,0.09123607,0.10988966,-0.17139098,-0.15700734,-0.08233829,0.0619971,-0.13230006,0.12756923,-0.007212553,0.034714602,0.06475695,-0.08676251,-0.0122934645,-0.072551966,-0.1860634,-0.06177406,,,,,,,,,,,,,,,,,,
38,-0.011778786,0,38,0.1332125,0.049253408,-0.19170055,-0.0977888,0.099519275,-0.07340232,-0.11392655,-0.17933671,0.024110854,0.06910243,-0.17433918,0.11265692,-0.064517274,-0.018362388,0.081734486,0.11294199,0.006787529,0.06778523,0.21374048,-0.05616592,0.090415,-0.11660814,-0.0019411858,-0.019250218,-0.15315585,0.05692566,0.07212025,-0.15942937,-0.12979683,-0.19496508,-0.03579394,0.16912511,,,,,,,,,,,,,,,,,,
39,0.031261332,0,39,0.0048646657,0.07647733,0.12712167,0.29580873,0.032295566,-0.07678004,-0.11140858,0.24921457,0.076797836,-0.09758443,-0.049617015,0.028166499,-0.08831215,0.08828434,0.026611978,-0.11065388,0.14183415,-0.357552,0.27078125,0.09723053,0.09654968,0.092520624,-0.049353424,0.087135874,-0.07245599,-0.030578002,0.014227817,-0.022788363,-0.032614496,0.032279436,0.1314484,0.06488571,,,,,,,,,,,,,,,,,,
40,0.042316597,0,40,-0.19563355,0.028738799,0.08469088,-0.022087835,-0.14846203,-0.14353275,-0.118057854,0.06680144,0.11343333,-0.028904581,-0.005373027,0.035192538,-0.005661785,-0.033496644,-0.1640663,-0.08722057,-0.1470145,-0.050479103,0.13062406,0.00029109046,-0.0061068144,0.09273702,0.08089161,0.01920966,0.094577946,0.17564487,-0.06817453,-0.25864255,-0.25869346,0.0831164,0.05238278,-0.18231612,,,,,,,,,,,,,,,,,,
41,-0.06691342,0,41,0.2661178,0.0038219506,0.04097582,0.5339016,-0.112361036,-0.023393853,-0.06473086,0.10575033,0.010323216,-0.07714576,-0.089105345,0.033453967,-0.10860072,0.18682691,-0.13601393,0.023875179,-0.04771856,-0.15381171,-0.041656155,0.07315203,0.1667352,0.037882026,-0.12776,-0.08424645,0.06216481,0.057749905,0.04308514,0.06638799,-0.11825037,0.14458723,0.118749715,0.18183672,,,,,,,,,,,,,,,,,,
42,-0.11472125,0,42,0.045341462,0.06875263,0.18666047,-0.11570232,-0.024338823,0.07314057,-0.12888794,0.24576086,-0.062763676,0.13112968,0.008770275,0.06273043,0.08244721,-0.026483493,0.13955265,0.034971736,0.005385729,0.13604681,-0.27476555,0.14300852,0.034518573,0.17559616,0.066246584,-0.12105722,-0.07737817,0.19261882,-0.050279044,0.1331635,-0.18060897,-0.0064531574,0.1645197,0.026169317,,,,,,,,,,,,,,,,,,
43,-0.2807777,0,43,0.044900045,0.058533426,0.021433264,-0.2162247,0.02236898,-0.18787831,-0.09812711,-0.13041054,0.062493775,0.18967229,-0.018956525,-0.022919571,-0.110066734,0.23347536,0.002000181,0.13753006,0.019331915,0.045075834,0.05821242,-0.037281446,0.11981666,0.055693362,0.119207375,-0.009382266,0.04708023,-0.06826853,-0.19444034,0.064897306,0.00414687,-0.030345844,0.09906809,-0.26590624,,,,,,,,,,,,,,,,,,
44,-0.07616964,0,44,0.07812,0.008261204,0.10796883,0.16397238,-0.040389277,0.1052943,-0.053079747,0.01701491,0.05258434,-0.00061391364,-0.092751585,0.024941036,-0.03950122,-0.10853448,-0.042588785,-0.029712817,-0.15588592,-0.05215157,0.25326854,0.04515058,-0.21772818,0.029101567,-0.1887417,-0.06362747,-0.18059792,-0.11482749,-0.054792166,0.109019004,0.16583367,-0.18389718,-0.19396594,0.06774729,,,,,,,,,,,,,,,,,,
45,-0.45613506,0,45,0.008892652,-0.032566812,0.016244205,0.047980715,0.04787533,0.07847963,0.034885094,-0.043776553,-0.1339016,-0.02896736,0.028169114,0.019718094,0.03785912,-0.028540624,-0.058262102,-0.08556097,-0.038115814,-0.084308214,0.23473383,-0.005252761,0.014601683,-0.08289949,-0.12621742,-0.031270556,0.044163015,-0.14308216,0.08917537,0.2850715,0.19493097,-0.10898437,-0.09141923,-0.055984467,,,,,,,,,,,,,,,,,,
46,-0.45350826,0,46,0.0026438567,0.08156924,0.0051139495,0.023573224,-0.0016527283,0.07746811,0.04145093,-0.062182833,0.046009064,-0.03885759,0.011677454,0.00072455883,0.047387492,0.0558322,-0.057514165,-0.0022006633,-0.0023588354,-0.023257516,0.39664376,-0.05715534,0.1998855,-0.14191845,-0.11074952,0.0063841376,-0.04872662,0.032744672,0.24136937,0.12262327,0.095666364,-0.029088033,0.078184344,0.032940246,,,,,,,,,,,,,,,,,,
47,-0.02964865,0,47,-0.018372156,0.03822337,-0.074819304,0.27456012,0.061052196,0.092868514,0.06887111,-0.05710104,-0.17630737,-0.18773597,-0.016360778,-0.0347368,-0.05610525,0.0961643,-0.0678417,-0.096769035,0.08244223,0.0037039157,-0.067202225,-0.052180585,-0.008665769,-0.019542418,-0.08166295,-0.0515115,-0.030534681,0.056488357,0.086209185,-0.033941597,0.103351556,0.06862694,-0.12671664,-0.06994239,,,,,,,,,,,,,,,,,,
48,-0.24224819,0,48,-0.15688637,-0.008949318,0.08895112,-0.2066605,0.058855157,-0.11618344,-0.0060523124,-0.0059715183,-0.08116582,0.21321778,0.028742993,-0.018759094,0.05751905,0.1280697,-0.029017694,0.024597824,0.04275194,0.04234624,0.053716343,-0.018266758,-0.072580084,0.04721205,-0.12497534,-0.09220281,0.0049492395,0.011145678,0.053717002,-0.09145127,0.116221994,-0.1229944,-0.014382479,-0.37623075,,,,,,,,,,,,,,,,,,
49,-0.23169617,0,49,-0.074759096,-0.0059456727,-0.06269162,-0.12845892,0.14460506,-0.105424896,0.010556117,-0.17378339,0.12275685,-0.05758794,0.056698304,0.017278751,-0.038762916,0.075192116,0.09092064,0.11743506,0.07531614,0.035136275,-0.17491266,0.11121113,0.035748333,0.19317037,0.12739284,0.11956572,-0.056160014,0.12461536,0.15764491,-0.093674615,-0.075242266,0.032428313,0.11492602,-0.00873686,,,,,,,,,,,,,,,,,,
0,-0.28344747,1,0,0.23732089,-0.21695045,-0.17700768,-0.09170941,0.23669502,-0.0700813,-0.101754166,-0.060244676,0.3352924,-0.28098089,-0.26585615,-0.23249942,0.35809067,0.70509374,0.123111494,0.9979454,-0.14877452,-0.21860994,0.28532088,0.77697027,0.20062676,0.420667,-0.3748056,0.2456041,0.1389856,-0.3213328,0.4556096,-0.11667744,-0.28290537,0.154357,-0.14186245,0.5238452,0.42660752,-0.1515143,-0.051930692,-0.1445303,-0.1157338,0.11813879,-0.16402607,0.14948906,-0.11860296,0.08944586,0.16404669,-0.21478613,0.22674634,0.32027858,0.17959487,0.2141957,-0.21568803,-0.19754452
0,0.14088637,2,0,-0.05146101,-0.009870251,-0.0103453025,-0.018273037,-0.015522195,0.0018158262,-0.01574269,0.025274044,0.03235562,-0.033158056,-0.0091208825,-0.04578799,-0.022395706,0.056171607,0.036782883,-0.06658273,0.0067878803,-0.0078092194,0.009072491,0.030737758,0.013824164,0.093542024,-0.026372574,0.20358506,-0.025276966,0.15001442,0.030397696,-0.012529981,-0.060947247,0.029699802,0.025427518,0.10411349,0.101254806,-0.01818645,0.008166323,0.00223999,-0.024998566,0.029255774,-0.025669897,-0.029317213,-0.02185841,0.023960555,-0.002546158,-0.024779918,0.019196957,0.00061332044,0.05131612,-0.08175451,-0.038479507,0.0041488744
