x_turb2,y_turb2,wind_speed,wind_direction,turbulence_intensity,turbine1_power,turbine2_powers,farm_power
550.0,300.0,8.0,270.0,0.06,1753.954459179171,1753.954451122715,3507.9089103018855
550.0,350.0,8.0,270.0,0.06,1753.954459179171,1753.9544591747715,3507.908918353942
550.0,400.0,8.0,270.0,0.06,1753.954459179171,1753.9544591791705,3507.9089183583415
550.0,450.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
550.0,500.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
550.0,550.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
600.0,0.0,8.0,270.0,0.06,1753.954459179171,398.52703681758726,2152.4814959967584
600.0,50.0,8.0,270.0,0.06,1753.954459179171,827.7515859569663,2581.7060451361367
600.0,100.0,8.0,270.0,0.06,1753.954459179171,1468.8141841276333,3222.768643306804
600.0,150.0,8.0,270.0,0.06,1753.954459179171,1727.0095532031214,3480.9640123822924
600.0,200.0,8.0,270.0,0.06,1753.954459179171,1753.2296035359313,3507.184062715102
600.0,250.0,8.0,270.0,0.06,1753.954459179171,1753.9486359249343,3507.903095104105
600.0,300.0,8.0,270.0,0.06,1753.954459179171,1753.954445394095,3507.9089045732658
600.0,350.0,8.0,270.0,0.06,1753.954459179171,1753.9544591696408,3507.9089183488118
600.0,400.0,8.0,270.0,0.06,1753.954459179171,1753.9544591791694,3507.90891835834
600.0,450.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
600.0,500.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
600.0,550.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
650.0,0.0,8.0,270.0,0.06,1753.954459179171,461.52128070292844,2215.4757398820993
650.0,50.0,8.0,270.0,0.06,1753.954459179171,858.1329710055517,2612.0874301847225
650.0,100.0,8.0,270.0,0.06,1753.954459179171,1465.3378704530676,3219.2923296322383
650.0,150.0,8.0,270.0,0.06,1753.954459179171,1723.119095560038,3477.0735547392087
650.0,200.0,8.0,270.0,0.06,1753.954459179171,1752.9431769335483,3506.8976361127193
650.0,250.0,8.0,270.0,0.06,1753.954459179171,1753.9438134172838,3507.8982725964547
650.0,300.0,8.0,270.0,0.06,1753.954459179171,1753.954423677438,3507.9088828566087
650.0,350.0,8.0,270.0,0.06,1753.954459179171,1753.9544591420124,3507.9089183211836
650.0,400.0,8.0,270.0,0.06,1753.954459179171,1753.9544591791594,3507.90891835833
650.0,450.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
650.0,500.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
650.0,550.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
700.0,0.0,8.0,270.0,0.06,1753.954459179171,518.7240617199409,2272.678520899112
700.0,50.0,8.0,270.0,0.06,1753.954459179171,885.9577617950289,2639.9122209742
700.0,100.0,8.0,270.0,0.06,1753.954459179171,1461.7574463678022,3215.7119055469734
700.0,150.0,8.0,270.0,0.06,1753.954459179171,1719.0119770564734,3472.966436235644
700.0,200.0,8.0,270.0,0.06,1753.954459179171,1752.5806593021446,3506.5351184813157
700.0,250.0,8.0,270.0,0.06,1753.954459179171,1753.9359386911046,3507.890397870275
700.0,300.0,8.0,270.0,0.06,1753.954459179171,1753.9543746578881,3507.9088338370593
700.0,350.0,8.0,270.0,0.06,1753.954459179171,1753.9544590498406,3507.9089182290118
700.0,400.0,8.0,270.0,0.06,1753.954459179171,1753.9544591791055,3507.9089183582764
700.0,450.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
700.0,500.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
700.0,550.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
750.0,0.0,8.0,270.0,0.06,1753.954459179171,569.4874503490362,2323.441909528207
750.0,50.0,8.0,270.0,0.06,1753.954459179171,911.8617216210581,2665.8161808002287
750.0,100.0,8.0,270.0,0.06,1753.954459179171,1458.363757591806,3212.318216770977
750.0,150.0,8.0,270.0,0.06,1753.954459179171,1714.7327820889807,3468.6872412681514
750.0,200.0,8.0,270.0,0.06,1753.954459179171,1752.1332836501667,3506.087742829338
750.0,250.0,8.0,270.0,0.06,1753.954459179171,1753.923653060886,3507.8781122400565
750.0,300.0,8.0,270.0,0.06,1753.954459179171,1753.9542716916708,3507.908730870842
750.0,350.0,8.0,270.0,0.06,1753.954459179171,1753.9544587726223,3507.9089179517932
750.0,400.0,8.0,270.0,0.06,1753.954459179171,1753.954459178859,3507.90891835803
750.0,450.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
750.0,500.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
750.0,550.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
800.0,0.0,8.0,270.0,0.06,1753.954459179171,615.0705887166782,2369.025047895849
800.0,50.0,8.0,270.0,0.06,1753.954459179171,936.2251642180122,2690.179623397183
800.0,100.0,8.0,270.0,0.06,1753.954459179171,1455.2472157580671,3209.201674937238
800.0,150.0,8.0,270.0,0.06,1753.954459179171,1710.3220408448228,3464.276500023994
800.0,200.0,8.0,270.0,0.06,1753.954459179171,1751.59341080572,3505.547869984891
800.0,250.0,8.0,270.0,0.06,1753.954459179171,1753.9052517175257,3507.859710896697
800.0,300.0,8.0,270.0,0.06,1753.954459179171,1753.9540689141145,3507.9085280932854
800.0,350.0,8.0,270.0,0.06,1753.954459179171,1753.9544580128754,3507.9089171920464
800.0,400.0,8.0,270.0,0.06,1753.954459179171,1753.9544591778656,3507.9089183570363
800.0,450.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
800.0,500.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
800.0,550.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
850.0,0.0,8.0,270.0,0.06,1753.954459179171,656.3627121904118,2410.3171713695824
850.0,50.0,8.0,270.0,0.06,1753.954459179171,959.2917323557014,2713.246191534872
850.0,100.0,8.0,270.0,0.06,1753.954459179171,1452.4553675688153,3206.4098267479867
850.0,150.0,8.0,270.0,0.06,1753.954459179171,1705.8173194468764,3459.771778626047
850.0,200.0,8.0,270.0,0.06,1753.954459179171,1750.9547887925312,3504.9092479717024
850.0,250.0,8.0,270.0,0.06,1753.954459179171,1753.8786789491178,3507.833138128289
850.0,300.0,8.0,270.0,0.06,1753.954459179171,1753.9536920136184,3507.908151192789
850.0,350.0,8.0,270.0,0.06,1753.954459179171,1753.9544560974457,3507.908915276617
850.0,400.0,8.0,270.0,0.06,1753.954459179171,1753.9544591742872,3507.908918353458
850.0,450.0,8.0,270.0,0.06,1753.954459179171,1753.9544591791687,3507.9089183583396
850.0,500.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
850.0,550.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
900.0,0.0,8.0,270.0,0.06,1753.954459179171,694.0230843771438,2447.9775435563147
900.0,50.0,8.0,270.0,0.06,1753.954459179171,981.2266338995838,2735.1810930787547
900.0,100.0,8.0,270.0,0.06,1753.954459179171,1450.030495315695,3203.9849544948656
900.0,150.0,8.0,270.0,0.06,1753.954459179171,1701.374733749211,3455.329192928382
900.0,200.0,8.0,270.0,0.06,1753.954459179171,1750.2127240567606,3504.167183235931
900.0,250.0,8.0,270.0,0.06,1753.954459179171,1753.841543680207,3507.7960028593784
900.0,300.0,8.0,270.0,0.06,1753.954459179171,1753.9530269493107,3507.9074861284817
900.0,350.0,8.0,270.0,0.06,1753.954459179171,1753.9544516176022,3507.908910796773
900.0,400.0,8.0,270.0,0.06,1753.954459179171,1753.9544591626527,3507.9089183418237
900.0,450.0,8.0,270.0,0.06,1753.954459179171,1753.954459179157,3507.908918358328
900.0,500.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
900.0,550.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
950.0,0.0,8.0,270.0,0.06,1753.954459179171,728.5589185969684,2482.5133777761394
950.0,50.0,8.0,270.0,0.06,1753.954459179171,1002.1477093866179,2756.102168565789
950.0,100.0,8.0,270.0,0.06,1753.954459179171,1447.9943330147908,3201.9487921939613
950.0,150.0,8.0,270.0,0.06,1753.954459179171,1696.9077422081227,3450.8622013872937
950.0,200.0,8.0,270.0,0.06,1753.954459179171,1749.3641714545358,3503.3186306337066
950.0,250.0,8.0,270.0,0.06,1753.954459179171,1753.7911548983989,3507.74561407757
950.0,300.0,8.0,270.0,0.06,1753.954459179171,1753.9519070405145,3507.9063662196854
950.0,350.0,8.0,270.0,0.06,1753.954459179171,1753.95444182538,3507.908901004551
950.0,400.0,8.0,270.0,0.06,1753.954459179171,1753.954459128141,3507.908918307312
950.0,450.0,8.0,270.0,0.06,1753.954459179171,1753.954459179107,3507.908918358278
950.0,500.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
950.0,550.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
1000.0,0.0,8.0,270.0,0.06,1753.954459179171,768.2851651161002,2522.239624295271
1000.0,50.0,8.0,270.0,0.06,1753.954459179171,1022.1430480445102,2776.097507223681
1000.0,100.0,8.0,270.0,0.06,1753.954459179171,1446.354851709445,3200.309310888616
1000.0,150.0,8.0,270.0,0.06,1753.954459179171,1692.4437145892498,3446.3981737684207
1000.0,200.0,8.0,270.0,0.06,1753.954459179171,1748.4077524663348,3502.3622116455053
1000.0,250.0,8.0,270.0,0.06,1753.954459179171,1753.7245747558354,3507.6790339350064
1000.0,300.0,8.0,270.0,0.06,1753.954459179171,1753.950099139252,3507.904558318423
1000.0,350.0,8.0,270.0,0.06,1753.954459179171,1753.954421689358,3507.908880868529
1000.0,400.0,8.0,270.0,0.06,1753.954459179171,1753.9544590339246,3507.9089182130956
1000.0,450.0,8.0,270.0,0.06,1753.954459179171,1753.954459178919,3507.90891835809
1000.0,500.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
1000.0,550.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
1050.0,0.0,8.0,270.0,0.06,1753.954459179171,807.9179664047995,2561.87242558397
1050.0,50.0,8.0,270.0,0.06,1753.954459179171,1041.2814398773276,2795.2358990564985
1050.0,100.0,8.0,270.0,0.06,1753.954459179171,1445.110516825744,3199.0649760049155
1050.0,150.0,8.0,270.0,0.06,1753.954459179171,1688.0090800376825,3441.963539216854
1050.0,200.0,8.0,270.0,0.06,1753.954459179171,1747.3437130980612,3501.298172277232
1050.0,250.0,8.0,270.0,0.06,1753.954459179171,1753.6386858116437,3507.593144990815
1050.0,300.0,8.0,270.0,0.06,1753.954459179171,1753.9472898146178,3507.9017489937887
1050.0,350.0,8.0,270.0,0.06,1753.954459179171,1753.9543825091596,3507.90884168833
1050.0,400.0,8.0,270.0,0.06,1753.954459179171,1753.954458795356,3507.908917974527
1050.0,450.0,8.0,270.0,0.06,1753.954459179171,1753.9544591782753,3507.9089183574465
1050.0,500.0,8.0,270.0,0.06,1753.954459179171,1753.9544591791705,3507.9089183583415
1050.0,550.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
1100.0,0.0,8.0,270.0,0.06,1753.954459179171,844.6832179150193,2598.63767709419
1100.0,50.0,8.0,270.0,0.06,1753.954459179171,1059.618794506387,2813.573253685558
1100.0,100.0,8.0,270.0,0.06,1753.954459179171,1444.253110921752,3198.207570100923
1100.0,150.0,8.0,270.0,0.06,1753.954459179171,1683.6277459529917,3437.5822051321625
1100.0,200.0,8.0,270.0,0.06,1753.954459179171,1746.1738337393563,3500.1282929185277
1100.0,250.0,8.0,270.0,0.06,1753.954459179171,1753.5302680938755,3507.4847272730467
1100.0,300.0,8.0,270.0,0.06,1753.954459179171,1753.9430725951584,3507.897531774329
1100.0,350.0,8.0,270.0,0.06,1753.954459179171,1753.9543099984262,3507.908769177597
1100.0,400.0,8.0,270.0,0.06,1753.954459179171,1753.9544582311148,3507.9089174102855
1100.0,450.0,8.0,270.0,0.06,1753.954459179171,1753.9544591762606,3507.9089183554315
1100.0,500.0,8.0,270.0,0.06,1753.954459179171,1753.9544591791669,3507.9089183583383
1100.0,550.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
1150.0,0.0,8.0,270.0,0.06,1753.954459179171,878.8848086023131,2632.839267781484
1150.0,50.0,8.0,270.0,0.06,1753.954459179171,1077.2021895194182,2831.156648698589
1150.0,100.0,8.0,270.0,0.06,1753.954459179171,1443.76969426222,3197.724153441391
1150.0,150.0,8.0,270.0,0.06,1753.954459179171,1679.3211298705066,3433.2755890496774
1150.0,200.0,8.0,270.0,0.06,1753.954459179171,1744.9013030211042,3498.8557622002754
1150.0,250.0,8.0,270.0,0.06,1753.954459179171,1753.3960813859103,3507.350540565081
1150.0,300.0,8.0,270.0,0.06,1753.954459179171,1753.9369373171926,3507.8913964963635
1150.0,350.0,8.0,270.0,0.06,1753.954459179171,1753.9541817729896,3507.9086409521606
1150.0,400.0,8.0,270.0,0.06,1753.954459179171,1753.9544569769039,3507.908916156075
1150.0,450.0,8.0,270.0,0.06,1753.954459179171,1753.954459170439,3507.90891834961
1150.0,500.0,8.0,270.0,0.06,1753.954459179171,1753.9544591791541,3507.908918358325
1150.0,550.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
1200.0,0.0,8.0,270.0,0.06,1753.954459179171,910.7809228918352,2664.735382071006
1200.0,50.0,8.0,270.0,0.06,1753.954459179171,1094.0724779213792,2848.02693710055
1200.0,100.0,8.0,270.0,0.06,1753.954459179171,1443.6440193816848,3197.5984785608557
1200.0,150.0,8.0,270.0,0.06,1753.954459179171,1675.1082157947098,3429.062674973881
1200.0,200.0,8.0,270.0,0.06,1753.954459179171,1743.5305667611506,3497.4850259403215
1200.0,250.0,8.0,270.0,0.06,1753.954459179171,1753.232948301093,3507.187407480264
1200.0,300.0,8.0,270.0,0.06,1753.954459179171,1753.9282625178776,3507.8827216970485
1200.0,350.0,8.0,270.0,0.06,1753.954459179171,1753.9539642234597,3507.908423402631
1200.0,400.0,8.0,270.0,0.06,1753.954459179171,1753.954454342197,3507.908913521368
1200.0,450.0,8.0,270.0,0.06,1753.954459179171,1753.95445915482,3507.9089183339906
1200.0,500.0,8.0,270.0,0.06,1753.954459179171,1753.9544591791082,3507.9089183582796
1200.0,550.0,8.0,270.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
1250.0,0.0,8.0,270.0,0.06,1753.954459179171,940.5933009273924,2694.5477601065636
1250.0,50.0,8.0,270.0,0.06,1753.954459179171,1110.2659962627663,2864.220455441937
1250.0,100.0,8.0,270.0,0.06,1753.954459179171,1443.8575825424286,3197.8120417215996
1250.0,150.0,8.0,270.0,0.06,1753.954459179171,1671.0056320440865,3424.9600912232577
1250.0,200.0,8.0,270.0,0.06,1753.954459179171,1742.0671617159521,3496.0216208951233
