x_turb2,y_turb2,wind_speed,wind_direction,turbulence_intensity,turbine1_power,turbine2_powers,farm_power
3500,200,8.0,270.0,0.06,1753.954459179171,1680.2501197942768,3434.204578973448
3500,400,8.0,270.0,0.06,1753.954459179171,1752.3080202962224,3506.262479475393
3500,600,8.0,270.0,0.06,1753.954459179171,1753.9516620433722,3507.906121222543
3600,0,8.0,270.0,0.06,1753.954459179171,1511.2188412146513,3265.173300393822
3600,200,8.0,270.0,0.06,1753.954459179171,1679.597664990911,3433.5521241700817
3600,400,8.0,270.0,0.06,1753.954459179171,1752.0133683283007,3505.9678275074716
3600,600,8.0,270.0,0.06,1753.954459179171,1753.950169588085,3507.904628767256
3700,0,8.0,270.0,0.06,1753.954459179171,1520.5948601795214,3274.5493193586926
3700,200,8.0,270.0,0.06,1753.954459179171,1679.098379848287,3433.052839027458
3700,400,8.0,270.0,0.06,1753.954459179171,1751.6920794727605,3505.646538651931
3700,600,8.0,270.0,0.06,1753.954459179171,1753.9480591283825,3507.9025183075537
3800,0,8.0,270.0,0.06,1753.954459179171,1529.6229450880508,3283.5774042672215
3800,200,8.0,270.0,0.06,1753.954459179171,1678.7410222748717,3432.6954814540427
3800,400,8.0,270.0,0.06,1753.954459179171,1751.3452638447798,3505.2997230239507
3800,600,8.0,270.0,0.06,1753.954459179171,1753.9451485484233,3507.8996077275942
3900,0,8.0,270.0,0.06,1753.954459179171,1538.1205992296511,3292.075058408822
3900,200,8.0,270.0,0.06,1753.954459179171,1678.5146126301033,3432.4690718092743
3900,400,8.0,270.0,0.06,1753.954459179171,1750.9743509658704,3504.928810145041
