x_turb2,y_turb2,wind_speed,wind_direction,turbulence_intensity,turbine1_power,turbine2_powers,farm_power
0.0,50.0,8.0,280.0,0.06,623.8397054165474,1753.954459179171,2377.7941645957185
0.0,50.0,8.0,290.0,0.06,595.202864507058,1753.954459179171,2349.157323686229
0.0,50.0,8.0,300.0,0.06,540.5273581053227,1753.954459179171,2294.481817284494
0.0,50.0,8.0,310.0,0.06,460.5781335334111,1753.954459179171,2214.5325927125823
0.0,50.0,8.0,320.0,0.06,372.1857442150049,1753.954459179171,2126.140203394176
0.0,50.0,8.0,330.0,0.06,289.58820742870654,1753.954459179171,2043.5426666078774
0.0,50.0,8.0,340.0,0.06,203.34647541635553,1753.954459179171,1957.3009345955265
0.0,50.0,8.0,350.0,0.06,150.04780327244296,1753.954459179171,1904.002262451614
0.0,100.0,8.0,0.0,0.06,162.3702408788755,1753.954459179171,1916.3247000580466
0.0,100.0,8.0,10.0,0.06,245.51018531202067,1753.954459179171,1999.4646444911914
0.0,100.0,8.0,20.0,0.06,435.48908220332555,1753.954459179171,2189.4435413824963
0.0,100.0,8.0,30.0,0.06,684.6484235426972,1753.954459179171,2438.6028827218684
0.0,100.0,8.0,40.0,0.06,932.7520636707414,1753.954459179171,2686.7065228499123
0.0,100.0,8.0,50.0,0.06,1129.537044133845,1753.954459179171,2883.491503313016
0.0,100.0,8.0,60.0,0.06,1277.8123327012233,1753.954459179171,3031.7667918803945
0.0,100.0,8.0,70.0,0.06,1380.1922978572554,1753.954459179171,3134.146757036426
0.0,100.0,8.0,80.0,0.06,1434.559218768369,1753.954459179171,3188.5136779475397
0.0,100.0,8.0,90.0,0.06,1753.954459179171,1753.954459179171,3507.908918358342
0.0,100.0,8.0,100.0,0.06,1753.954459179171,1434.5591022025637,3188.5135613817347
0.0,100.0,8.0,110.0,0.06,1753.954459179171,1380.1920511612843,3134.146510340455
0.0,100.0,8.0,120.0,0.06,1753.954459179171,1277.811934138111,3031.7663933172817
